time,lat,lon,ele,power,hr,cad
3209,-11.6512420,166.9477920,6.2,207,166,92
3210,-11.6512480,166.9476950,6.0,202,166,92
3211,-11.6511980,166.9476200,5.6,196,166,91
3212,-11.6511120,166.9475770,5.2,204,166,91
3213,-11.6510160,166.9475560,4.8,201,166,91
3214,-11.6509180,166.9475560,4.4,201,167,92
3215,-11.6508240,166.9475880,4.0,198,167,92
3216,-11.6507340,166.9476310,3.8,201,166,92
3217,-11.6506540,166.9476950,3.4,197,167,91
3218,-11.6505760,166.9477590,3.0,220,167,92
3219,-11.6504870,166.9478020,2.8,211,167,93
3220,-11.6503910,166.9478240,2.4,210,167,93
3221,-11.6502920,166.9478240,2.2,213,167,94
3222,-11.6501910,166.9478020,1.8,201,167,94
3223,-11.6500930,166.9477920,1.8,197,167,92
3224,-11.6499980,166.9477590,1.6,196,167,91
3225,-11.6499070,166.9477270,1.8,223,167,92
3226,-11.6498180,166.9476840,1.8,220,167,93
3227,-11.6497360,166.9476310,1.8,214,167,94
3228,-11.6496570,166.9475880,2.0,207,168,94
3229,-11.6495830,166.9475450,2.0,203,167,93
3230,-11.6495180,166.9475020,2.0,206,167,92
3231,-11.6494610,166.9474270,1.8,210,167,93
3232,-11.6494130,166.9473620,1.6,205,167,91
3233,-11.6493720,166.9472870,1.4,218,167,93
3234,-11.6493270,166.9472120,1.4,199,167,93
3235,-11.6492750,166.9471480,1.2,189,167,93
3236,-11.6492170,166.9470830,1.2,198,167,92
3237,-11.6491540,166.9470410,1.2,198,167,92
3238,-11.6490890,166.9469760,1.2,189,167,92
3239,-11.6490230,166.9469330,1.2,191,166,91
3240,-11.6489580,166.9468900,1.2,219,166,90
3241,-11.6488940,166.9468580,1.2,217,167,90
3242,-11.6488240,166.9468150,1.2,225,167,92
3243,-11.6487590,166.9467620,1.2,215,166,91
3244,-11.6486960,166.9467190,1.2,210,167,91
3245,-11.6486340,166.9466760,1.2,212,167,90
3246,-11.6485710,166.9466110,1.2,207,167,89
3247,-11.6485110,166.9465680,1.2,211,167,89
3248,-11.6484520,166.9465040,1.2,211,167,89
3249,-11.6483980,166.9464500,1.2,211,167,89
3250,-11.6483480,166.9463650,1.2,217,166,89
3251,-11.6483030,166.9462900,1.2,218,167,91
3252,-11.6482610,166.9462140,1.2,210,167,90
3253,-11.6482220,166.9461390,1.2,215,167,90
3254,-11.6481860,166.9460640,1.2,218,167,90
3255,-11.6481540,166.9459680,1.2,202,167,90
3256,-11.6481220,166.9458930,1.2,204,167,90
3257,-11.6480930,166.9458070,1.2,217,167,90
3258,-11.6480650,166.9457100,1.2,212,167,90
3259,-11.6480400,166.9456350,1.2,211,166,89
3260,-11.6480160,166.9455490,1.2,225,166,90
3261,-11.6479930,166.9454530,1.2,226,166,91
3262,-11.6479700,166.9453670,1.2,207,166,90
3263,-11.6479490,166.9452700,1.2,201,167,89
3264,-11.6479290,166.9451950,1.2,225,167,89
3265,-11.6479100,166.9450990,1.2,199,167,89
3266,-11.6478900,166.9450130,1.2,203,166,89
3267,-11.6478690,166.9449160,1.2,202,167,88
3268,-11.6478490,166.9448410,1.2,209,167,89
3269,-11.6478290,166.9447550,1.2,222,166,89
3270,-11.6478120,166.9446590,1.2,210,167,91
3271,-11.6477940,166.9445730,1.2,221,167,91
3272,-11.6477800,166.9444760,1.2,208,167,91
3273,-11.6477650,166.9443910,1.2,208,167,90
3274,-11.6477530,166.9442940,1.2,212,167,90
3275,-11.6477420,166.9441970,1.2,207,167,89
3276,-11.6477330,166.9441120,1.2,204,167,89
3277,-11.6477250,166.9440150,1.2,197,167,88
3278,-11.6477190,166.9439400,1.2,209,167,89
3279,-11.6477150,166.9438540,1.2,208,167,89
3280,-11.6477130,166.9437580,1.2,205,167,89
3281,-11.6477110,166.9436720,1.2,210,167,90
3282,-11.6477110,166.9435750,1.2,208,167,90
3283,-11.6477140,166.9434890,1.2,204,167,90
3284,-11.6477220,166.9433930,1.2,220,167,90
3285,-11.6477330,166.9433070,1.2,222,167,91
3286,-11.6477410,166.9432100,1.2,211,167,91
3287,-11.6477490,166.9431250,1.2,208,167,91
3288,-11.6477600,166.9430280,1.2,211,167,90
3289,-11.6477720,166.9429310,1.0,207,167,90
3290,-11.6477810,166.9428460,1.0,209,167,90
3291,-11.6477940,166.9427490,1.0,205,168,90
3292,-11.6478080,166.9426740,1.0,213,168,90
3293,-11.6478250,166.9425880,1.0,216,168,90
3294,-11.6478410,166.9424920,1.0,212,168,90
3295,-11.6478510,166.9424060,1.0,219,168,91
3296,-11.6478610,166.9423090,1.0,219,168,92
3297,-11.6478750,166.9422230,1.0,214,168,92
3298,-11.6478870,166.9421270,0.8,198,168,91
3299,-11.6478980,166.9420410,0.8,205,168,91
3300,-11.6479070,166.9419440,0.8,213,168,91
3301,-11.6479190,166.9418480,0.8,206,168,91
3302,-11.6479270,166.9417510,0.8,204,169,90
3303,-11.6479340,166.9416550,0.8,210,168,90
3304,-11.6479370,166.9415580,0.8,208,168,90
3305,-11.6479420,166.9414720,1.0,206,168,90
3306,-11.6479410,166.9413650,1.0,207,168,89
3307,-11.6479350,166.9412680,1.0,210,168,91
3308,-11.6479270,166.9411830,1.0,215,168,91
3309,-11.6479200,166.9410860,1.0,212,168,91
3310,-11.6479120,166.9410000,1.2,211,168,93
3311,-11.6479030,166.9409040,1.2,204,168,93
3312,-11.6478900,166.9408180,1.4,214,168,91
3313,-11.6478750,166.9407210,1.4,209,168,91
3314,-11.6478570,166.9406350,1.6,220,168,91
3315,-11.6478400,166.9405390,1.6,219,168,92
3316,-11.6478200,166.9404530,1.8,225,168,93
3317,-11.6477970,166.9403780,1.8,209,168,93
3318,-11.6477720,166.9402810,2.0,218,168,93
3319,-11.6477460,166.9402060,2.0,218,168,92
3320,-11.6477190,166.9401100,2.2,196,168,90
3321,-11.6476900,166.9400350,2.2,206,169,91
3322,-11.6476590,166.9399490,2.2,218,169,92
3323,-11.6476280,166.9398740,2.4,210,169,92
3324,-11.6475960,166.9397880,2.4,228,169,93
3325,-11.6475600,166.9397130,2.4,216,169,93
3326,-11.6475180,166.9396380,2.4,211,169,93
3327,-11.6474780,166.9395630,2.4,202,169,91
3328,-11.6474320,166.9394870,2.4,213,169,90
3329,-11.6473840,166.9394120,2.4,215,169,89
3330,-11.6473340,166.9393480,2.4,201,169,90
3331,-11.6472830,166.9392730,2.4,183,169,88
3332,-11.6472300,166.9391980,2.4,192,169,87
3333,-11.6471760,166.9391230,2.4,214,169,88
3334,-11.6471240,166.9390580,2.4,217,169,88
3335,-11.6470720,166.9389830,2.4,204,169,88
3336,-11.6470190,166.9389080,2.4,207,169,88
3337,-11.6469700,166.9388330,2.4,196,170,88
3338,-11.6469170,166.9387360,2.4,196,170,88
3339,-11.6468690,166.9386610,2.4,210,170,89
3340,-11.6468210,166.9385860,2.4,192,170,89
3341,-11.6467710,166.9385000,2.4,197,170,92
3342,-11.6467240,166.9384150,2.4,194,170,94
3343,-11.6466760,166.9383390,2.4,211,170,91
3344,-11.6466260,166.9382540,2.4,206,170,89
3345,-11.6465780,166.9381790,2.4,216,170,88
3346,-11.6465280,166.9380820,2.4,218,170,87
3347,-11.6464770,166.9380070,2.4,221,170,89
3348,-11.6464250,166.9379210,2.4,220,170,90
3349,-11.6463710,166.9378350,2.4,206,171,90
3350,-11.6463100,166.9377600,2.4,210,171,89
3351,-11.6462400,166.9376850,2.4,192,171,87
3352,-11.6461610,166.9376310,2.4,202,171,87
3353,-11.6460780,166.9375780,2.4,197,171,87
3354,-11.6459920,166.9375350,2.4,194,171,87
3355,-11.6459140,166.9374700,2.4,198,171,87
3356,-11.6458470,166.9373950,2.4,206,171,87
3357,-11.6457930,166.9373200,2.4,205,171,87
3358,-11.6457520,166.9372340,2.2,201,171,87
3359,-11.6457180,166.9371380,2.2,204,171,87
3360,-11.6456930,166.9370410,2.2,200,171,87
3361,-11.6456740,166.9369450,2.2,200,171,87
3362,-11.6456590,166.9368480,2.2,192,171,87
3363,-11.6456390,166.9367520,2.2,196,171,87
3364,-11.6456150,166.9366440,2.2,199,172,86
3365,-11.6455860,166.9365580,2.2,201,172,86
3366,-11.6455520,166.9364620,2.2,206,172,86
3367,-11.6455090,166.9363870,2.2,199,172,87
3368,-11.6454570,166.9363120,2.2,200,172,86
3369,-11.6453980,166.9362370,2.2,213,172,87
3370,-11.6453290,166.9361720,2.2,218,172,91
3371,-11.6452570,166.9361190,2.2,215,172,92
3372,-11.6451820,166.9360540,2.2,207,172,91
3373,-11.6451040,166.9359900,2.2,198,172,91
3374,-11.6450260,166.9359470,2.2,198,172,89
3375,-11.6449460,166.9359040,2.2,194,172,88
3376,-11.6448630,166.9358610,2.2,202,172,88
3377,-11.6447810,166.9358070,2.2,188,172,87
3378,-11.6446980,166.9357650,2.2,184,172,87
3379,-11.6446120,166.9357220,2.2,195,172,87
3380,-11.6445260,166.9356890,2.2,208,171,88
3381,-11.6444390,166.9356470,2.2,201,172,88
3382,-11.6443480,166.9356140,2.2,212,172,87
3383,-11.6442550,166.9355930,2.2,210,172,87
3384,-11.6441570,166.9355820,2.2,214,171,87
3385,-11.6440610,166.9355820,2.2,217,172,87
3386,-11.6439630,166.9355930,2.2,207,172,86
3387,-11.6438660,166.9356140,2.2,213,172,86
3388,-11.6437710,166.9356250,2.2,211,172,86
3389,-11.6436750,166.9356470,2.2,207,171,86
3390,-11.6435790,166.9356680,2.2,202,171,85
3391,-11.6434840,166.9356890,2.2,200,172,84
3392,-11.6433860,166.9356890,2.2,215,171,85
3393,-11.6432910,166.9357000,2.2,207,171,86
3394,-11.6431930,166.9357220,2.2,192,171,86
3395,-11.6431010,166.9356890,2.2,206,171,86
3396,-11.6430120,166.9356570,2.2,212,171,86
3397,-11.6429260,166.9356140,2.2,207,171,86
3398,-11.6428360,166.9356250,2.4,212,171,86
3399,-11.6427830,166.9357000,2.8,216,170,86
3400,-11.6428140,166.9357750,3.6,225,170,89
3401,-11.6428830,166.9358290,4.0,231,170,89
3402,-11.6429520,166.9358720,4.6,226,170,91
3403,-11.6430190,166.9359040,5.0,211,170,90
3404,-11.6430840,166.9359360,5.4,213,171,88
3405,-11.6431540,166.9359470,5.8,214,171,89
3406,-11.6432210,166.9359580,6.2,226,170,86
3407,-11.6432860,166.9359790,6.4,261,170,82
3408,-11.6433510,166.9359790,6.8,262,170,83
3409,-11.6434170,166.9359900,7.0,259,170,84
3410,-11.6434830,166.9359900,7.4,252,171,84
3411,-11.6435460,166.9360110,7.6,270,171,84
3412,-11.6436090,166.9360110,8.0,263,171,84
3413,-11.6436720,166.9360220,8.2,267,171,84
3414,-11.6437310,166.9360440,8.6,256,171,83
3415,-11.6437760,166.9360860,9.0,262,171,83
3416,-11.6437970,166.9361510,9.2,271,171,83
3417,-11.6437940,166.9362040,9.4,243,171,83
3418,-11.6437750,166.9362690,9.4,245,172,82
3419,-11.6437440,166.9363330,9.4,233,172,82
3420,-11.6437040,166.9363760,9.4,181,173,80
3421,-11.6436540,166.9364190,9.6,193,173,78
3422,-11.6435950,166.9364620,9.6,198,173,78
3423,-11.6435270,166.9364830,9.6,208,173,84
3424,-11.6434560,166.9364830,9.6,220,173,86
3425,-11.6433850,166.9364620,9.6,215,173,89
3426,-11.6433150,166.9364400,9.6,218,173,90
3427,-11.6432450,166.9364080,9.6,207,174,89
3428,-11.6431740,166.9363760,9.6,206,174,90
3429,-11.6431050,166.9363330,9.6,202,173,89
3430,-11.6430350,166.9363010,9.6,207,173,87
3431,-11.6429640,166.9362690,9.6,202,173,86
3432,-11.6428910,166.9362260,9.6,195,173,85
3433,-11.6428200,166.9361940,9.6,205,173,85
3434,-11.6427460,166.9361510,9.6,195,173,85
3435,-11.6426710,166.9361190,9.6,200,173,85
3436,-11.6425960,166.9360650,9.6,213,173,87
3437,-11.6425230,166.9360440,9.6,199,172,88
3438,-11.6424490,166.9359900,9.6,208,172,89
3439,-11.6423750,166.9359580,9.6,208,173,88
3440,-11.6422950,166.9359360,9.6,204,173,88
3441,-11.6422100,166.9359360,9.6,214,172,88
3442,-11.6421270,166.9359470,9.6,208,172,89
3443,-11.6420480,166.9359790,9.4,202,172,88
3444,-11.6419710,166.9360220,9.4,188,173,88
3445,-11.6418960,166.9360650,9.4,194,172,87
3446,-11.6418330,166.9361290,9.4,204,173,88
3447,-11.6417730,166.9361940,9.6,200,172,87
3448,-11.6417080,166.9362370,10.0,215,173,90
3449,-11.6416450,166.9363010,10.4,204,172,90
3450,-11.6415850,166.9363440,10.8,205,173,91
3451,-11.6415270,166.9363870,11.2,195,173,90
3452,-11.6414720,166.9364400,11.6,194,172,87
3453,-11.6414200,166.9364830,12.0,208,173,87
3454,-11.6413720,166.9365260,12.2,222,172,90
3455,-11.6413250,166.9365690,12.4,216,173,92
3456,-11.6412750,166.9366230,12.4,203,172,92
3457,-11.6412240,166.9366660,12.4,196,173,91
3458,-11.6411730,166.9367090,12.4,186,172,89
3459,-11.6411340,166.9367730,12.4,192,173,88
3460,-11.6411130,166.9368370,12.4,202,172,88
3461,-11.6411060,166.9369130,12.4,200,173,88
3462,-11.6411050,166.9369880,12.4,202,172,88
3463,-11.6411060,166.9370630,12.4,201,172,89
3464,-11.6411100,166.9371380,12.4,202,172,88
3465,-11.6411180,166.9372130,12.4,217,173,90
3466,-11.6411290,166.9372880,12.6,205,172,91
3467,-11.6411450,166.9373630,12.4,207,172,90
3468,-11.6411670,166.9374380,12.4,204,172,91
3469,-11.6412040,166.9375030,12.2,203,172,90
3470,-11.6412700,166.9375460,11.8,203,172,90
3471,-11.6413540,166.9375670,11.4,206,172,90
3472,-11.6414470,166.9375670,10.8,200,172,88
3473,-11.6415420,166.9375670,10.2,209,172,87
3474,-11.6416370,166.9375990,9.8,210,171,88
3475,-11.6417000,166.9376740,9.4,210,171,90
3476,-11.6417230,166.9377820,9.4,205,171,89
3477,-11.6417220,166.9378890,9.4,205,171,90
3478,-11.6417120,166.9379750,9.4,200,171,88
3479,-11.6417000,166.9380820,9.6,203,171,89
3480,-11.6416980,166.9381890,9.6,203,171,88
3481,-11.6417120,166.9382860,9.6,202,170,88
3482,-11.6417370,166.9383720,9.6,178,170,90
3483,-11.6417630,166.9384680,9.6,181,170,90
3484,-11.6417740,166.9385760,9.6,186,170,90
3485,-11.6417700,166.9386610,9.6,175,171,90
3486,-11.6417580,166.9387580,9.6,189,170,89
3487,-11.6417410,166.9388440,9.6,192,171,90
3488,-11.6417230,166.9389400,9.6,190,170,90
3489,-11.6417030,166.9390260,9.6,203,170,91
3490,-11.6416830,166.9391230,9.6,192,170,92
3491,-11.6416630,166.9392090,9.6,201,170,92
3492,-11.6416450,166.9393050,9.6,208,170,92
3493,-11.6416310,166.9393910,9.6,203,170,92
3494,-11.6416070,166.9394870,9.6,204,170,93
3495,-11.6415700,166.9395840,9.6,199,170,93
3496,-11.6415180,166.9396590,9.4,188,169,91
3497,-11.6414560,166.9397130,9.4,171,169,90
3498,-11.6413870,166.9397770,9.4,203,169,91
3499,-11.6413090,166.9398200,9.4,205,169,91
3500,-11.6412260,166.9398740,9.4,198,169,92
3501,-11.6411360,166.9398740,9.4,195,169,92
3502,-11.6410490,166.9398520,9.4,194,169,92
3503,-11.6409710,166.9398090,9.4,195,169,92
3504,-11.6408980,166.9397450,9.4,206,170,93
3505,-11.6408270,166.9396910,9.6,197,169,94
3506,-11.6407500,166.9396590,9.6,209,169,93
3507,-11.6406610,166.9396380,9.6,227,169,92
3508,-11.6405710,166.9396380,9.6,219,169,91
3509,-11.6404830,166.9396380,9.6,233,169,92
3510,-11.6404000,166.9396050,9.6,220,169,92
3511,-11.6403350,166.9395520,9.6,218,169,92
3512,-11.6402910,166.9394770,9.6,227,169,91
3513,-11.6402590,166.9393910,9.6,226,169,91
3514,-11.6402280,166.9393050,9.6,238,169,90
3515,-11.6401970,166.9392090,9.6,229,169,90
3516,-11.6401550,166.9391330,9.6,220,169,91
3517,-11.6400950,166.9390800,9.6,225,168,89
3518,-11.6400170,166.9390260,9.6,210,168,89
3519,-11.6399310,166.9390050,9.6,217,169,88
3520,-11.6398430,166.9389830,9.6,225,169,90
3521,-11.6397530,166.9389720,9.6,217,169,90
3522,-11.6396650,166.9390050,9.6,212,169,89
3523,-11.6395840,166.9390260,9.6,222,169,89
3524,-11.6395210,166.9391010,9.6,213,169,89
3525,-11.6394740,166.9391870,9.6,212,169,88
3526,-11.6394370,166.9392620,9.6,215,169,88
3527,-11.6394020,166.9393480,9.6,220,169,89
3528,-11.6393700,166.9394230,9.6,212,169,88
3529,-11.6393400,166.9395200,9.6,222,169,88
3530,-11.6393110,166.9396050,9.6,215,169,87
3531,-11.6392810,166.9396910,9.6,195,169,87
3532,-11.6392520,166.9397770,9.6,213,169,88
3533,-11.6392180,166.9398520,9.6,211,170,88
3534,-11.6391750,166.9399490,9.6,211,169,88
3535,-11.6391280,166.9400240,9.6,207,169,87
3536,-11.6390760,166.9400990,9.6,223,169,87
3537,-11.6390240,166.9401740,9.6,208,169,87
3538,-11.6389770,166.9402490,9.6,212,169,87
3539,-11.6389470,166.9403240,9.6,207,169,86
3540,-11.6389390,166.9404210,9.6,209,170,87
3541,-11.6389520,166.9405070,9.6,203,170,87
3542,-11.6389790,166.9406030,9.8,206,169,87
3543,-11.6390120,166.9406780,9.8,221,170,87
3544,-11.6390490,166.9407640,10.0,215,170,87
3545,-11.6390890,166.9408500,10.0,225,170,88
3546,-11.6391320,166.9409250,10.2,230,170,89
3547,-11.6391780,166.9410000,10.2,204,170,87
3548,-11.6392230,166.9410650,10.2,208,169,87
3549,-11.6392720,166.9411400,10.4,220,169,87
3550,-11.6393240,166.9412150,10.4,213,170,87
3551,-11.6393830,166.9412680,10.4,205,170,85
3552,-11.6394490,166.9413220,10.4,218,169,86
3553,-11.6395160,166.9413760,10.4,209,169,86
3554,-11.6395830,166.9414400,10.4,219,170,86
3555,-11.6396470,166.9414830,10.4,211,170,87
3556,-11.6397020,166.9415580,10.4,202,169,86
3557,-11.6397420,166.9416440,10.4,201,169,86
3558,-11.6397670,166.9417300,10.4,203,170,85
3559,-11.6397800,166.9418050,10.4,220,170,86
3560,-11.6397890,166.9419010,10.4,198,170,87
3561,-11.6398120,166.9419870,10.4,194,170,85
3562,-11.6398550,166.9420620,10.4,197,170,84
3563,-11.6399140,166.9421270,10.4,201,169,84
3564,-11.6399770,166.9421910,10.4,204,170,83
3565,-11.6400440,166.9422450,10.4,182,169,83
3566,-11.6401070,166.9423090,10.4,180,170,86
3567,-11.6401590,166.9423740,10.4,180,170,87
3568,-11.6401880,166.9424490,10.4,179,170,87
3569,-11.6401920,166.9425340,10.4,189,170,87
3570,-11.6401760,166.9426310,10.4,184,170,87
3571,-11.6401490,166.9427060,10.4,181,170,88
3572,-11.6401170,166.9427810,10.4,184,169,88
3573,-11.6400840,166.9428780,10.4,187,169,88
3574,-11.6400510,166.9429530,10.4,176,170,88
3575,-11.6400090,166.9430170,10.4,196,169,88
3576,-11.6399650,166.9430920,10.4,187,169,88
3577,-11.6399250,166.9431670,10.4,203,169,90
3578,-11.6398890,166.9432430,10.4,201,169,91
3579,-11.6398520,166.9433180,10.4,194,169,91
3580,-11.6398160,166.9433930,10.4,205,169,92
3581,-11.6397800,166.9434680,10.4,200,170,92
3582,-11.6397440,166.9435430,10.4,188,169,91
3583,-11.6397090,166.9436400,10.4,187,169,89
3584,-11.6396730,166.9437150,10.4,187,170,89
3585,-11.6396360,166.9437900,10.4,189,169,90
3586,-11.6396020,166.9438650,10.4,181,169,90
3587,-11.6395650,166.9439400,10.4,187,170,90
3588,-11.6395290,166.9440150,10.4,193,170,91
3589,-11.6394930,166.9441010,10.4,188,169,90
3590,-11.6394580,166.9441760,10.4,191,169,89
3591,-11.6394230,166.9442510,10.4,201,170,89
3592,-11.6393900,166.9443370,10.4,200,170,87
3593,-11.6393530,166.9444120,10.4,195,170,87
3594,-11.6393200,166.9444980,10.4,207,170,88
3595,-11.6392850,166.9445730,10.4,204,170,89
3596,-11.6392520,166.9446590,10.4,197,170,89
3597,-11.6392180,166.9447340,10.4,190,169,87
3598,-11.6391850,166.9448090,10.4,195,169,86
3599,-11.6391510,166.9448840,10.4,195,169,87
3600,-11.6391190,166.9449810,10.4,182,169,87
3601,-11.6390870,166.9450560,10.4,180,169,84
3602,-11.6390540,166.9451310,10.4,186,169,83
3603,-11.6390240,166.9452270,10.4,188,169,84
3604,-11.6389900,166.9453020,10.4,198,168,86
3605,-11.6389590,166.9453780,10.4,195,168,86
3606,-11.6389270,166.9454740,10.4,194,168,85
3607,-11.6388950,166.9455490,10.4,188,168,84
3608,-11.6388630,166.9456240,10.4,185,168,84
3609,-11.6388360,166.9457100,10.4,184,169,83
3610,-11.6388140,166.9457850,10.4,208,169,85
3611,-11.6387940,166.9458820,10.4,191,169,88
3612,-11.6387770,166.9459570,10.4,182,169,88
3613,-11.6387660,166.9460540,10.4,181,169,86
3614,-11.6387670,166.9461390,10.4,180,169,85
3615,-11.6387860,166.9462140,10.2,196,169,85
3616,-11.6388220,166.9462900,10.2,184,170,84
3617,-11.6388680,166.9463650,10.2,182,169,84
3618,-11.6389240,166.9464500,10.2,183,170,83
3619,-11.6389870,166.9465040,10.2,181,169,83
3620,-11.6390580,166.9465580,10.4,189,170,83
3621,-11.6391350,166.9465790,10.6,185,169,84
3622,-11.6392130,166.9466110,10.8,204,170,83
3623,-11.6392930,166.9466330,11.0,195,170,81
3624,-11.6393720,166.9466330,11.2,213,170,82
3625,-11.6394500,166.9466330,11.4,205,170,82
3626,-11.6395250,166.9466110,11.6,194,170,82
3627,-11.6395960,166.9465790,11.8,211,170,81
3628,-11.6396630,166.9465580,12.0,206,170,81
3629,-11.6397260,166.9465260,12.2,193,170,81
3630,-11.6397870,166.9464720,12.4,172,170,80
3631,-11.6398420,166.9464290,12.4,181,170,83
3632,-11.6398910,166.9463650,12.4,179,170,86
3633,-11.6399380,166.9463220,12.4,181,170,89
3634,-11.6399850,166.9462570,12.6,194,171,90
3635,-11.6400320,166.9462040,12.6,184,171,95
3636,-11.6400820,166.9461610,12.6,185,171,95
3637,-11.6401340,166.9460960,12.6,211,171,96
3638,-11.6401890,166.9460540,12.6,184,171,96
3639,-11.6402530,166.9460000,12.6,183,171,95
3640,-11.6403270,166.9460000,12.8,187,172,95
3641,-11.6403960,166.9460320,12.8,186,172,94
3642,-11.6404490,166.9460750,13.0,191,172,94
3643,-11.6404760,166.9461610,13.2,178,172,94
3644,-11.6404760,166.9462360,13.2,192,172,94
3645,-11.6404630,166.9462900,13.4,194,172,94
3646,-11.6404370,166.9463650,13.4,196,172,95
3647,-11.6404040,166.9464290,13.4,185,172,95
3648,-11.6403610,166.9464930,13.4,190,172,95
3649,-11.6403150,166.9465580,13.2,184,172,94
3650,-11.6402720,166.9466110,13.0,181,173,94
3651,-11.6402350,166.9466760,13.0,182,172,93
3652,-11.6401980,166.9467510,12.6,195,173,93
3653,-11.6401620,166.9468260,12.4,190,173,93
3654,-11.6401250,166.9469010,12.2,174,172,93
3655,-11.6400870,166.9469760,12.0,174,172,93
3656,-11.6400520,166.9470730,11.8,200,172,93
3657,-11.6400160,166.9471480,11.4,205,172,94
3658,-11.6399800,166.9472440,11.2,189,172,94
3659,-11.6399410,166.9473300,10.8,193,172,95
3660,-11.6399030,166.9474270,10.6,191,173,94
3661,-11.6398640,166.9475130,10.2,194,172,94
3662,-11.6398240,166.9476090,9.8,188,172,94
3663,-11.6397830,166.9476950,9.6,189,172,94
3664,-11.6397370,166.9477920,9.2,183,172,94
3665,-11.6396870,166.9478770,8.8,187,172,93
3666,-11.6396340,166.9479740,8.6,172,171,92
3667,-11.6395760,166.9480600,8.2,179,171,92
3668,-11.6395160,166.9481560,7.8,182,171,92
3669,-11.6394510,166.9482420,7.4,189,170,92
3670,-11.6393800,166.9483390,6.8,177,170,92
3671,-11.6392970,166.9484140,6.4,169,170,95
3672,-11.6392070,166.9484890,6.0,183,170,95
3673,-11.6391110,166.9485530,5.8,175,169,95
3674,-11.6390130,166.9486180,5.4,168,169,94
3675,-11.6389110,166.9486610,5.0,172,168,92
3676,-11.6388090,166.9487140,4.8,192,168,92
3677,-11.6387030,166.9487680,4.6,190,168,95
3678,-11.6385960,166.9488000,4.2,202,168,98
3679,-11.6384880,166.9488430,4.0,200,167,98
3680,-11.6383800,166.9488750,3.6,200,167,98
3681,-11.6382710,166.9489180,3.4,197,167,98
3682,-11.6381630,166.9489610,3.2,183,167,94
3683,-11.6380550,166.9489930,3.0,182,167,92
3684,-11.6379480,166.9490360,2.6,213,167,91
3685,-11.6378410,166.9490680,2.4,212,167,93
3686,-11.6377360,166.9491110,2.2,210,167,93
3687,-11.6376300,166.9491650,2.0,218,166,94
3688,-11.6375280,166.9492080,1.8,199,167,94
3689,-11.6374280,166.9492720,1.8,201,167,93
3690,-11.6373300,166.9493260,1.6,202,166,93
3691,-11.6372350,166.9493790,1.4,192,166,93
3692,-11.6371420,166.9494330,1.4,202,167,93
3693,-11.6370490,166.9494970,1.4,205,166,92
3694,-11.6369580,166.9495620,1.4,203,167,92
3695,-11.6368700,166.9496150,1.2,210,167,92
3696,-11.6367830,166.9496800,1.2,212,166,92
3697,-11.6366970,166.9497550,1.2,207,167,93
3698,-11.6366140,166.9498190,1.4,199,167,93
3699,-11.6365340,166.9498840,1.4,205,166,93
3700,-11.6364550,166.9499370,1.4,199,167,93
3701,-11.6363800,166.9500120,1.4,204,167,93
3702,-11.6363080,166.9500770,1.4,209,167,92
3703,-11.6362390,166.9501520,1.4,212,167,94
3704,-11.6361750,166.9502270,1.4,195,167,94
3705,-11.6361120,166.9503020,1.6,196,167,94
3706,-11.6360560,166.9503770,1.6,187,167,93
3707,-11.6360020,166.9504630,1.6,207,167,93
3708,-11.6359540,166.9505490,1.6,208,167,93
3709,-11.6359070,166.9506240,1.6,205,167,94
3710,-11.6358640,166.9507210,1.6,217,167,95
3711,-11.6358210,166.9507960,1.6,217,167,96
3712,-11.6357810,166.9508810,1.6,219,167,96
3713,-11.6357420,166.9509670,1.6,232,167,95
3714,-11.6357040,166.9510530,1.6,237,167,96
3715,-11.6356690,166.9511500,1.6,240,167,97
3716,-11.6356370,166.9512360,1.6,260,167,99
3717,-11.6356060,166.9513110,1.6,252,167,102
3718,-11.6355800,166.9514070,1.6,252,167,103
3719,-11.6355550,166.9514930,1.6,233,167,101
3720,-11.6355340,166.9515900,1.6,235,167,99
3721,-11.6355180,166.9516750,1.6,233,167,97
3722,-11.6355050,166.9517830,1.6,227,167,95
3723,-11.6354960,166.9518790,1.6,208,167,97
3724,-11.6354940,166.9519650,1.6,132,167,94
3725,-11.6354960,166.9520620,1.6,69,167,85
3726,-11.6355060,166.9521470,1.6,53,167,72
3727,-11.6355190,166.9522440,1.6,69,167,61
3728,-11.6355390,166.9523410,1.6,72,167,53
3729,-11.6355700,166.9524160,1.6,60,166,49
3730,-11.6356100,166.9524910,1.6,60,166,49
3731,-11.6356590,166.9525660,1.6,60,166,47
3732,-11.6357110,166.9526300,1.6,62,166,47
3733,-11.6357670,166.9526840,1.6,62,165,47
3734,-11.6358260,166.9527480,1.6,49,165,46
3735,-11.6358840,166.9528130,1.6,43,165,43
3736,-11.6359470,166.9528660,1.6,60,165,42
3737,-11.6360110,166.9529200,1.6,66,165,45
3738,-11.6360760,166.9529740,1.6,66,164,45
3739,-11.6361390,166.9530270,1.6,66,164,47
3740,-11.6362010,166.9530700,1.6,67,164,47
3741,-11.6362640,166.9531130,1.6,62,164,47
3742,-11.6363270,166.9531560,1.6,63,163,46
3743,-11.6363920,166.9532100,1.6,63,163,46
3744,-11.6364580,166.9532530,1.6,62,163,46
3745,-11.6365210,166.9532950,1.6,64,163,46
